Id,Text
"953221","RTFM(read that friendly manual)! http://php.net/manual/ru/functions.returning-values.php"
"954400","Нагибатор Василий, вам бы еще самому попытаться нагнуть SQL Server и дополнить ответ вашим нагибаторским кодом. А там уже и мы посмотрим как вы нагибаете и с удовольствием покажем, как видим этот нагиб мы."
"954918","Закройте окно 1 и откройте окно 2"
"955336","@ЕвгенийХвиюзов, спать идите. Преподаватель не идиот, увидит что Вы ни в зуб ногой."
"968440","вопрос должен быть конкретный и желательно один. вот тут написано [ask]"
"727577","Документация/стандарт, что он ней говорят?"
"728058","А, причём здесь нравится код или нет? Простите меня ещё раз, но если бы Вы попытались самостоятельно разобраться (книги, статьи, etc), то без посторонней помощи поняли, что приведённый Вами код, как минимум, грубо нарушает саму концепцию MVC."
"733993","Отлично, что Вы предприняли чтобы решить эту задачу?"
"735248","Писать троянов - нехорошо."
"744553","че сделать надо ?? По моему в врете . Потому как если я как то не правильно подключу библиотеку , Qt бы ругался что такой библиотеки нету ."
"745123","Нас ждёт новый страшный вирус под андроид, написаный с помощью добрых пользователей StackOverflow?"
"748667","вы пробовали гуглить это исключение?"
"748748","@P.Ilyin, я как раз и насписал во втором комментарии, что именно надо гуглить. Не знание английского не облегчает, а наоборот - отягощает ""вину"", и не может быть оправданием (на мой взгляд)."
"763256","чё, решить слабо, и минус поставил?"
"763775","@MaxMikheyenko ко мне притензий не было, если у тебя проблемы с формализованными формами, мне тебя жаль"
"763856","Благодарю. Ответ более чем понятный, спасибо"
"764928","@АлексейУколов, и почему сиспользованиемм USING все равно не убираеться второй столбец owner_id"
"764945","И из вариантов недублирования этого поля только создать запрос,, содержащий это поле, например из таблици pets?"
"771863","Семен, вы точно выспались, прежде чем задавать вопрос?"
"775607","Почитайте уже наконец про строки и операции над ними в PHP."
"780853","кекеке free | awk, не?"
"786069","@nikita  Java - это пример того, как НЕ надо писать код. Java изобрели ДЕБИЛЫ, которые не умеют программировать. Если вы почитаете их документацию, то более косноязычного глупого и противоречивого текста я еще не встречал.:) Java существует лишь по одной причине - туда вбили огромные деньги.:)"
"794106","google://""php знак процента"""
"810401","Такое осуществить можно."
"822603","Извините. Шутка. Маленькая. Грюзинская. Остапа понесло ... Украинцев с неповрежденным могзом считаю братьями. И тут ни какой политики, от слова ""вообще""  :)"
"836690","Более продвинутый уровень? Какой компилятор Вы мне посоветуете? хм..."
"840051","А мне не нужно и читать лень..."
"843208","@Gedweb это **НЕ мои личные** предпочтения и убеждения, а вполне устоявшиеся негласные нормы....А править мне никто не мешает :D"
"846718","Данный сайт создан для решения конкретных проблем, связанных с разработкой программного обеспечения, а не выполнения чужих учебных заданий."
"850611","))) И это всё ???"
"860354","**это в корне неверно:)** - Сказавши ""А"", неплохо бы сказать и ""Б""...  Даже если пишу демон, который полностью отключается от терминала, то всё равно, дескриптор ""ноль"" это будет дескриптор stdin. Просто там будет прописано, что он отключен. Но НИКОГДА в дескрипторе ""ноль"" не будет располагаться описание файла, открытого в прикладной программе, по вызову open()."
"862477","А зачем такое дотошное интересует? Правды глаза залить и сесть писать css-хаки до ночи? :D"
"869565","Открываем CSS3 @media запросы и читайте, пока не поймете."
"878704","Вы всерьез надеетесь, что кто-то будет рассматривать эту копию экрана?... Вам так тяжело дать текст?"
"881197","А теперь еще раз - что нужно сделать? И какие у Вас возникли трудности?"
"885039","я вижу тут 3 колонки"
"889485","берешь каждое из названий, вбиваешь в поисковик, добавляешь в конце `jar скачать`, открываешь выданные ссылки и качаешь"
"891008","Дело в том, что вы просите написать вам ТЗ, по факту, и уже за это берут деньги."
"911494","Если Вам не интересно, и не имеете желания помочь, пройдите мимо этой ссылки."
"83319","<? if( $val > 0 ) { ?>
        <? echo 'yes'; ?>
    <? } ?>
    <? else { ?>
        <? echo 'no'; ?>
    <? } ?>

И нахлина накое делать? Сразу видно что человек не имеет понятия что такое ООП! Попробуйте написать крупный class с множеством функций в таком говностиле, перед самим собой то удобно будет смотреть такой код?"
"90586","Будет над чем подумать) +1"
"94798","ах да, о какой  я справедливости говорю. об уважении грешно даже подумать наверно...."
"137182","[Первый результат дал результат][1]
[1]:http://lmgtfy.com/?q=%D0%90%D1%82%D1%80%D0%B8%D0%B1%D1%83%D1%82%D1%8B%20XML%20%D1%81%20%D0%B4%D0%B2%D0%BE%D0%B5%D1%82%D0%BE%D1%87%D0%B8%D0%B5%D0%BC"
"169155","Спасибо большое!"
"172364","А чё пересказывать? Обычное недопонимание людей, у которых в головах путаница между реальностью и абстракцией. Они пытаются ограничения/правила абстракций своего мирка(будь-то С++, жава, пхп мирок) перенести в реальный мир.



Статья для ололошей, который не читали мануалы и не курили матчасть, для которых всякие флажки fstream::binary что-то значат и для которых ""текстовый ""файл чем-то отличается от ""бинарного"". 



Пересказывать такие банальности, как EOF и флаги конца строки, что любой << из стримов переганяет всё в ascii? Что fstream с fstream::binary запишет << 123 как строку?"
"182791","@savro, товарищ, а вы, собственно, чего разнервничались? Чем отличается функция от процедуры, поверьте, я в курсе. 
Если не заметили, спрашивавший упоминал об out - в этой статье, что я привел, написано в том числе и об out (а также о var, который тоже подойдет для данной цели). А уж спроецировать это на функции вместо процедур, я полагаю, у человека ума хватит."
"214429","Нужно больше минералов!"
"220645","А следом за ним ""написал предложение, подскажите про буквы"""
"346239","to @Octogen:  А в ком тогда???? Если человек баран, то он ни когда не поймёт этого. так как для него это ВЫСШАЯ ступень!  Вопрос звучал как -  **""А вот как проверить в дистрибутиве, какая же она там?""**  Сожалею, что hashcode превратился в подобия быдло-ответов на mail.ru!  И туташние ""админы"" подсказывают сисадмину-программисту с более 10 летним стажем, как посмотреть свойства компьютера! Очуметь!  СПАСИБО! Буду знать - умники!"
"352655","> И в Экспресс на данном этапе изучения рекомендую вообще не трогать.

это ещё почему ?"
"364087","STI -- обитель греха. Редкий мирянин может чистым выйти из неё. Моля сего функционала, яко изменение привычной работы с `parent_type`, в исступление, во гнев введёшь других мирян, кои сей код читать будут.

Добродетельный код не меняет дефолтоного поведения богом данных методов."
"394321","А нахуа их смещать? Просто макс+1. Оно ведь только для сортировки и надо..."
"399851","@MasterAlex, ну если руки из жопы, тогда будешь со всем мучиться =)"
"413573","Это конечно интересно, но кажется что тут это оффтопик. Тут не форум про программирование, а сервис вопрсов-ответов, формат предполагает более прикладные и конкретные вопросы."
"428663","«_бесполезных доказательств очевидного_»? Почитайте книжку под названием «Контрпримеры в анализе» (гуглится), вы увидите, настолько очевидные вещи на самом деле неочевидны."
"440428","Смешно да... Вы мне привели стандарт на Алгол 68... Я говорю же о стандарте на Си...  Да, там много новых интересных функций,  но это функционал, не синтаксис, написанный на том же синтаксисе. Мы говорим о синтаксисе Си, который практически не менялся с 1999 года. Когда был разработан стандарт С99.  Там появилось ряд макросов, а синтаксис никто даже не думает менять! Мы конечно можем возродить Алгол, но сейчас в России нет ни одной организации занимающейся даже разработкой технологий, тем более стандартами разработки. Мы все пишем программы на ихних языках и ихних стандартах и технологиях!!!"
"803694","К тому же на данный вопрос не ответили. Ответили на вопрос почему не игнорируются файлы в .gitignore , я не спрашиваю про .gitignore, читайте внимательнее вопрос перед тем как отвечать."
"807187","http://risovach.ru/upload/2014/10/mem/morfeus_65185915_big_.jpeg"
"810459","@Other, катитесь? Как по мне я точно не принадлежу к сообществу жуков-навозников, которые что-то катают. Я разве назвал Вас жуком-навозником? глупость-то какая."
"814054","А что означает термин ""помощь""?"
"814689","Этот способ не работает. Картинка есть, но никаких изменений не происходит при изменении экрана"
"825235","Никак. Доступ к чужим сайтам можно получить только через PHP"
"828107","@teran почему вы уверены, что ваше решение - самое лучшее?"
"835881","получилосьььь!!!!!!!!!!!!!!!!!!"
"846492","Вы пробовали самостоятельно что-то искать? Например в википедии, на странице хеширование есть отличное перечисление многих функций. Найти реализацию по названию функции так же не проблема."
"846827","@СергейГрушин троль?"
"847213","@ReinRaus Это ваше персональное мнение. Но из-за того, что мнение другого человека не совпадает с вашим мнением, нужно, образно говоря, расстреливать другого человека? Ваше мнение - это единственное правильное мнение в этом мире?  А на мой взгляд, что вы, что этот модератор - ограниченные люди, ведущие себя по хамски по отношению к другим. Только и всего."
"855887","На Aliexpress посмотрите, или может кто на Avito продаёт :)"
"858059","Эээ... А почему очевидное «умножает» не катит?"
"859945","@Crantisz, в теги к вопросу глянь! Бутстрап! Погугли."
"861968","@Vadizar Кстати использовать polyfill для старых браузеров — тоже адекватное решение. Поэтому мне кажется вы скорей любите ""антиквариат"", чем ориентируетесь на практическую пользу в своих решениях."
"872714","да пусть сидят и тыкают, что им еще делать? не жену же тыкать"
"874435","Если основываться на гугл, могу утвердать, что это - стальной трос ;)"
"888376","ну и что. Задаем этой картинке(в примере по ссылке) min-height: 80 px, сжимаем экран до 50 и ничего не происходит. И что?"
"897364","_______спасибо!"
"900208","нормально нужно сделать и всё. и тогда сразу и по шырене и по длине будет лучше."
"908296","@Vadizar, при чем тут ""прикрепить футер "" и ""фон на всю высоту"" ты хоть иногда читай вопросы, прежде чем тыкать на закрытие"
"908782","Возможный дубликат вопроса: [Как нарисовать круг радиуса R?](http://ru.stackoverflow.com/questions/309054/%d0%9a%d0%b0%d0%ba-%d0%bd%d0%b0%d1%80%d0%b8%d1%81%d0%be%d0%b2%d0%b0%d1%82%d1%8c-%d0%ba%d1%80%d1%83%d0%b3-%d1%80%d0%b0%d0%b4%d0%b8%d1%83%d1%81%d0%b0-r)"
"911640","@Barmaley нет, мы забьём всё пространство Юникода смайликами и мемами и перестанем помещаться в 16 битах на символ. 🙃"
"922100","**на линухе вирусов нет, но в это мне не верится.** - на самом деле - есть! Т.н. ""олбанские"".  Это когда Вы читаете письмо, а там написано: ""Мы - крутые олбанские хакеры, требуем с Вас 100 баксов! Если Вы не заплатите нам эти 100 баксов, то тогда зайдите в командную строку и выполните команду del * . *"".  Ну, против настолько крутых хакеров - люних бессилен :-("
"924121","смешная ты глубокая обиженка :) Мало наставил минусов по всем ответам, так уже дожился до того, что помогшее решение снимаешь. Ну-ну.. детсад солнышко. :)"
"929437","сам ты колхозник, иди навоз из своего сарая выгребай, злое, грязное животное"
"929588","Здравствуйте **quaresma89**! Смотрите здесь [**объекты**](https://learn.javascript.ru/object) и здесь [**массивы**](https://learn.javascript.ru/array). Считаю, что ответ на ваш вопрос можно быстро через поисковик найти, поэтому минус поставил вам."
"884271","@Flippy хоспаде, серьезно, вы говнокодер?"
"884373","https://docs.python.org/2/library/math.html"
"884637","@jfs, извечная проблема: надо понимать где нубский вопрос (простить можно, все проходили) и банальная лень. Данный вопрос демонстрирует что автор даже не попытался обратиться к документации, хотя это первое, что в голову приходит. Нет, побегу-ка я на SO, пусть сделают они."
"908288","Не является ответом на вопрос. Чтобы оставить свои замечания или попросить у автора внести уточнения, оставьте комментарий к соответствующему сообщению. - [Из очереди проверок](/review/low-quality-posts/149849)"
"908356","@Other а поставить  !important; религия не позволяет?"
"929510","Чувак, ты гений. Этой фразой ты себя обессмертил. Осталось только придумать как бы сделать так чтобы ментальные инвалиды не допускались к написанию ответов на этом ресурсе"
"943231","Не ленитесь набрать в поисковиле - scanf vs gets например."
"957271","С помощью кодов символов?"
"964474","http://memorynotfound.com/get-uptime-operating-system-windows-mac-linux/"
"968469","у вас уже 3 голоса за закрытие. пожалуйста прочитайте вот это внимательно [ask]"
"970890","Vi don't know how to sdelat block-shema?"
"973868","Не является ответом на вопрос."
"844212","интересно, а есть люди которым можно вот так просто поручить задачку у меня дома убраться? Просто за такую формулировку хочется послать на фриланс и не только."
"850781","Ну тогда работай, дружище. Только давай уже все вопросы на стеке перебери и пометь, а то предвзято, как девка делаешь))))"
"851232","Написано же все..."
"851632","Раз не писал, значит не видел ещё настоящей суровой жизни, салага."
"853772","А?! `return !!strstr(x, ""33"")`. Ах, ну С++ -- отстой, конечно..."
"873811","@VostokSisters на 4-ой сотне репутации ты наконец [>>узнаешь<<](http://stackoverflow.com/users/285587/your-common-sense) что у него давно не 12к репы и что он ведет два сайта по ПХП и является экспертом в нем и в SQL (не по профилю на SO а вообще в целом), но куда ему до тебя, до великого гуру"
"874513","@SLy_huh Ой. Столько только окинуть взором обширные стада похапешников, как сразу станет ясно - развитие со знаком минус бывает, и еще какое."
"883150","Что такое ""безопасность"" в вашем понимании? Да, безопасно сравнивать - компьютер не взорвется, и с вашей карты никто денег не снимет."
"883350","А еще эти уебки поставили столько минусов....Вокруг одни хуесосы...Сверху реклама ""Не стесняйтесь задавайте свои вопоосы"" а тут рейтинг...Вопросы конечно будут глупыми...Если бы все были умными то вопросов и не было бы.И какие то отпрыски свиноматок(я про агрессивных людей сверху которые требовали код и писали про гаагу).Я написал название книги мрази тупорылые, если так нужен код можете скачать книгу.Это реально стремный сайт...Рейтинг...О Господи...Какой хуесос придумал такое.И где модераторы..."
"898160","@Vadizar, а если подумать?"
"903674","10$ писать в личку"
"910558","не сочтите за рекламу, попробуй спросить тут: https://t.me/UnrealEngine4"
"911111","[Справка](https://help.github.com/) -> [как создать репозиторий](https://help.github.com/articles/creating-a-new-repository)."
"913885","нет грамматики — нет мозга ¯\\_(ツ)_/¯"
"913953","Петросянить изволим?"
"925117","Ну, можете мне поверить на слово: это правильный пример."
"938187","Это на фриланс надо идтить."
"950551","@MikhailVaysman Бесплатно, что ли? Только давайте без ""а зачем вообще здесь сидеть"", одно дело написать комментарий, который не пылен и может помочь и будущим посетителям, совсем другое исследовать какой-то сайт, который нужен всего одному человеку."
"950870","@ampawd, разве?"
"950921","у тебя отладчик сломался?"
"952223","@Утка Учится Уму да, забыл вам сказать, что синтаксические ошибки, в школе, на уроках русского языка, там, в школе...мы же серьезные люди и нельзя путать программный синтаксис, с синтаксическими ошибками...хотя логическая связь меж этими понятиями очень тесная, а для вас как я понимаю разницы нет вообще."
"961383","Можно. Просто уберите в следующей функции `@decor
@decor2`"
"965846","Сделали бы что ли при регистрации обязательное написание Hello Word на любом языке, м.б. и меньше стало таких вопросов."
"966429","https://habrahabr.ru/post/120336/"
"969573","С помощью `CURL`  невозможно сделать редирект с `post` параметрами."
"841441","Гуглить ""межпроцессное взаимодействие"" (IPC)."
"846364","Камарады, любители минусовать, уберите ваши ""минусы"", плс! Я понимаю, вопрос непрактичный, на первый взгляд - наивный. Но он поднимает, скажем так, основы основ. ИМХО, это может быть, зачастую, гораздо важнее ваших знаний всех плюшек из <algorithms>"
"859489","я не достаточно подробно обьяснил? Я просто попросил помочь переписать/оптимизировать js код."
"863512","А в чем вопрос? Очередной - мне лень гуглить, поэтому быстренько мне все перечислите, да не просто а с ЗА и ПРОТИВ, а я на досуге пробегусь."
"869026","Ну в таком случае и ответы переведите: https://stackoverflow.com/questions/11227809/why-is-it-faster-to-process-a-sorted-array-than-an-unsorted-array"
"869119","Я не вижу никакого смысла открывать этот вопрос: этот вопрос из серии  ""напишите код за меня"". Если бы автор хоть раз парсил сайты, то он бы написал свой код, которым парсит и задал бы вопрос. Но кода нет. Нет даже метки ЯП. Чем парсить-то собрались, эскелем? Если так -- впишите метку excel в вопрос."
"871898","Но ведь это просто супер легко гуглится..."
"871900","Не является ответом на вопрос. Чтобы оставить свои замечания или попросить у автора внести уточнения, оставьте комментарий к соответствующему сообщению. - [Из очереди проверок](/review/low-quality-posts/140928)"
"871991","Минус за поощрение лени."
"877407","как бы и нету ответа на вопрос - где тут про второй объект что-либо говорится? куда поворачиваем-то? с доки тупо скопирован ответ - https://docs.unity3d.com/ScriptReference/Transform.Rotate.html :-))"
"877816","нема на укрїнському це так принципово розводити дебати стовсовно мови і оформлення коду ??? я не написав його в один рядок.Можете допомогти допоможіть а забирати час на дурні коментарі не потрібно (стосовно оформлення)"
"878709","@Igor Ну, бывают же мазохисты :)"
"882723","ебанутый сайт!!"
"884125","@PetSerAl а в каких еще языках есть `System.out.println` ?"
"887567","Кстати, запрос в гугле ""inet_aton ardunio"" предлагает варианты решения ..."
"908259","Возможный дубликат вопроса: [Приклеить footer к низу экрана на двухколоночном макете](http://ru.stackoverflow.com/questions/637285/%d0%9f%d1%80%d0%b8%d0%ba%d0%bb%d0%b5%d0%b8%d1%82%d1%8c-footer-%d0%ba-%d0%bd%d0%b8%d0%b7%d1%83-%d1%8d%d0%ba%d1%80%d0%b0%d0%bd%d0%b0-%d0%bd%d0%b0-%d0%b4%d0%b2%d1%83%d1%85%d0%ba%d0%be%d0%bb%d0%be%d0%bd%d0%be%d1%87%d0%bd%d0%be%d0%bc-%d0%bc%d0%b0%d0%ba%d0%b5%d1%82%d0%b5)"
"909268","Берите функцию, возвращающую пустую строку. Короче придумать нельзя, равномернее тоже."
"913882","Щас бы в 2к17 за грамматику предъявлять"
"914082","Я бы минус поставил только за английский язык, что сказывается и на качестве вопроса."
"915184","ещё и всех плагинов убери и всё равно не скроешь :) детский сад. начитаются ГСов и маются фигней.. Ботам плевать на версии. А целенаправленный взлом (если вдруг кого-то так сильно заинтересует очередной ГС, что вряд ли) всегда определит и версию и много чего ещё. Но версия никак не поможет. Потому что сканяться известные уязвимости. Просто перебором Лучше иметь надёжные пароли, поддерживать актуальность и не тянуть с помоек аддоны."
"932232","А гугле молчит по этому поводу?"
"935567","@Kromster спасибо за форматирование вопроса"
"947199","Устранить ошибку."
"950380","пожалуйста, обратите внимание на формулировку вопроса...и сравните с кодом который я привел...на каком вы примере вообще собрались обсуждать потерю контекста??? тут в вопросе грубая синтаксическая ошибка, ребята я тут просто новичёк, и мой самый первый и короткий ответ как раз и выявляет проблему приведенного кода, но когда я вижу обсуждение не по сути, и при этом еще и минусуют, извините но мне кажется, что это не правильно. И вопрос должен, для начала, хотя бы работать...что да действительно потеря контекста, тем более на этом примере..."
"913600","Данный вопрос следует закрыть, потому что забыто волшебное слово ""бегом!"""
"914221","Это была шутка."
"931235","Чо за блядский сайт! Переврал половину слов! И где, нах, кнопка редактирования или удаления поста?!"
"932286","Смените Chrome на FF -- упростится все в два раза. Смените Python на Ruby -- еще в десять."
"938102","Потому что недавно на одном из самых популярных ресурсов человек написал статью с презывом сообщества писать названия компонентов в фраймворке задом наперед аргументируя что в его блокноте так легче поиск происходит. Я ответил что не нужно ничего придумывать что все уже давно придумано в java и c#, а мне нафигарили минусов, так как собравшиеся тоже пользовались блокнотами как и он. Эта та самая капля после которой я решил не оставлять без внимания дурацкие вопросы. Вы открывали angular2 и vue документацию? Вам там после опыта верстки хоть что-то понятно?"
"940174","Хорошая статья, молодец"
"944118","`...не буду...` - тогда Вы забыли волшебное словосочетание: ""Вперёд, холопы!""."
"944969","В следующий раз подбирай топлесс аватарку пожалуйста."
"949917","Intervention ха-ха-ха"
"956852","Задача такова: научиться формулировать вопросы на русском языке."
"961215","@VladfromMoscow Весьма верный совет, заметил, что с таким складом ума обычно становятся руководителями, а не исполнителями. А человеку, любящему тонкости, напротив тяжело руководить или вести бизнес."
"971796","Тут как минимум нет поддержки http"
"810379","Это я, как автор топика, ищу ответы, а не вы. Вы можете создать свой."
"811983","Извините, а не могли бы вы и мне отсыпать немного этой стеганографии?"
"825752","я не понимаю, вы уже дважды цитируете мои слова, что вас в них задело? вам там что-то очевидно, вы там от иллюзий бы своих избавились, почитали бы книжки хорошие про ООП, посмотрели бы как реализованы принципы ООП в других языках программирования, потом бы ваши доводы были бы интересными... сейчас это просто какой-то оголделый рассизм"
"837601","Потому что сначала выполняется цикл, а спустя примерно 0.9999(9) секунды после каждой его последующей итерации - колбэк из setTimeout"
"839256","http://site4business.net/marketing/55-blogov.html
http://adne.info/rejting-seo-blogov/
https://www.seonews.ru/events/luchshie-seo-blogery-runeta/
http://digitalbee.com/blog/useful-stuff/luchshie-seo-blogi-tri-desyatka-deystvitelyno-stoyashih-resursov/"
"850305","Прости, но ты задолбал с такими вопросами:) У меня всё скролится нормально. Или загружай гифку, где пользователи увидеть проблему, либо свой код, который покажет её каким-то образом. Но во всяком случае, я проблемы не вижу никакой"
"858358","А вы с Украины? Тогда по закону нельзя иметь дело с русским языком.:)"
"868118","разве так сложно прочитать документацию? http://jquerybook.ru/api/DOM-Insertion-Outside-c39.html"
"878045","коллега слишком увлёкся PHP - без $ трудно, руки помнят :-))"
"881640","а ещё у него маленькая писька"
"882975","Это разные языки с разной философией  и парадигмами. Ваш вопрос можно было бы с тем же успехом адресовать к любым парам языков."
"885047","избавившись от VK вы естественным образом решите эту проблему тоже ;-)"
"890931","Обратиться к профессионалам, которые сделают вам этот проект за деньги. Если у вас возникают вопросы, как это реализовать, значит вы банально закопаетесь с этим проектом и в разумные сроки никогда не доведете его до конца."
"895293","Ещё можно исключение пробросить (при условии, конечно, что оно не отловится в самом методе)."
"897551","Как вы организуете ""искать быстро"", если сниппеты будут лежать в тысячах текстовичков?"
"924624","@Александр не успел написать :) да в целом можно и такое делать, все ведь зависит от вида исходных точек, и метод экстраполяции должен быть подходящим. Так что и среднее значениеможет быть подходящим."
"924806","Используйте класс `PerformanceCounter`"
"929422","Началооооооось в колхозе утро. Подтянулпсь борцы с инъекциями в спагетти говнокоде."
"932580","Детские же ошибки: потерян ""+"", опечатки в названиях переменных. Не стоит при первой проблеме *(которую легко обнаружит IDE или браузер)* генерировать вопрос на SO."
"933047","Если полный ноль, то начинать надо с гугле, попытаться написать свой код, и когда года возникнут трудности,  обратится с конкретным вопросом."
"933115","Ничего не понятно. Полыхаев"
"936170","@MaxMikheyenko  ты меня разбудил, я аж обосрался."
"941268","Я не знаю `golang`, но может быть вы угадали, и это `lambda-функция`? Хотя, как я посмотрел примеры функций на этом языке, везде этот подход используется при декорировании. Но, возможно, это просто примеры такие"
"950981","https://www.google.ru/search?q=%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82%D0%BD%D0%B0%D1%8F+%D1%84%D0%BE%D1%80%D0%BC%D0%B0+%D0%B1%D0%B5%D0%B7+%D0%BF%D0%B5%D1%80%D0%B5%D0%B7%D0%B0%D0%B3%D1%80%D1%83%D0%B7%D0%BA%D0%B8+%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D1%8B&oq=%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82%D0%BD%D0%B0%D1%8F+%D1%84%D0%BE%D1%80%D0%BC%D0%B0+%D0%B1%D0%B5%D0%B7&aqs=chrome.2.69i57j0l3.6653j0j7&sourceid=chrome&ie=UTF-8"
"938897","Приведите пример вашего ""корявого"" вызова"
"944813","пришло время узнать о переиспользовании айтемов в списках, почему виджет называется **Recycler**View и алгоритмом его работы"
"952952","домашняя работа, но лень напрягаться?"
"953287","@AGS17 Американский форум. Задаёшь вопрос, потом тебе отвечают.
Израильский форум. Задаёшь вопрос, потом тебе задают вопрос.
Русский форум. Задаёшь вопрос, потом тебе долго рассказывают,
какой ты мудак."
"955324","А вы искать ответ пытались? Здесь на этом сайте вопрос про отправку емайлов проскакивает пар раз в месяц(на английском чаще)"
"962312","*`""До версии 4.7.2 GCC был почти полностью написан на Си, хотя значительная часть front-end для Ады написана на Аде. С 14 августа 2012 года разработка была переведена на язык C++[7], версия 4.8[8] и более поздние требуют для своей сборки наличия C++ компилятора, поддерживающего С++ 2003.""`* -- сломали хорошую вещь (прав все же Дейкстра)"
"968728","Я не знаю как именно ""сгруппировать"", но не вижу проблем это сделать при создании кастомных типов. Более того - если сгруппировать надо, поломав стандартную логику вывода (это можно конечно сделать), то это говорит о большой вероятности неправильного проектирования сайта."
"957959","Шаблонный класс подразумевается что все созданные мной классы - шаблоны. Информация об этом в вопросе есть (в коде)."
"961210","Я вам советую устраиваться на работу сразу же руководителем. Руководителям не нужно знать технические тонкости. Они руководят подчиненными.:)"
"961303","@MioMelliot Это наивное представление о жизни. Возьмите, для примера, бывшего Министра обороны Сердюкова."
"970763","не в этом суть . Суть в том что большинство считает использование русского языка моветоном . А другое большинство , которому 6 лет , и оно пока ещё тупое , не может понять , что же это взрослый дядя пишет , и о чём это , вот что я имел ввиду ... не проще ли называть вещи своими именами , а не заимствованными от чужого дяди ?"
"953218","Похоже что пропущено слово ""Быстро!!!"". Собственно в чем проблема? Что не получилось?"
"954439","вы сами то поняли что спрашивали? С утра переформулируйте свой вопрос почетче..."
"956325","Зачем при копировании файла вообще думать о кодировках? Открываем в bin-mode и побайтно копируем."
"959434","вам просто надо выполнить данное кем-то задание, и вы просите выполнить его за вас. увы, такого рода «вопросы» подлежат закрытию, как бесполезные для базы знаний, которой является этот сайт."
"970348","http://stackoverflow.com/questions/33796218/content-type-application-x-www-form-urlencodedcharset-utf-8-not-supported-for"
"797649","http://htmlbook.ru/samhtml/ssylki/absolyutnye-i-otnositelnye-ssylki"
"804688","Где видно что это nginx? И с чего взяли, что я знаю nginx? Знаю, конечно немного, но ни с ним, ни с апачем дел постоянно не имею. Наизусть деталей не помню и могу ошибиться. Сидеть ждать ответа неизвестно сколько или полистать мануал по своему серверу - Вам решать. Задача-то Вам поставлена."
